n,length,persona,seed,variant,winner,reason,days,nights,hull_left,scurvy_started,scurvy_cleared,attacks,rule_fallbacks,empty_ship_stalemate,identity_discards,relocation_rollbacks
12,short,temkinli,528356179181625075,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
12,short,temkinli,528356179181625075,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
12,short,temkinli,17190888380081289237,A,hain,sunk,3,2,0,1,1,0,0,0,0,0
12,short,temkinli,17190888380081289237,B,crew,port,5,5,1,1,1,3,0,0,0,0
12,short,temkinli,1833331712790931451,A,hain,sunk,5,4,0,1,1,2,7,0,0,0
12,short,temkinli,1833331712790931451,B,hain,sunk,5,4,0,1,1,2,7,0,0,0
12,short,temkinli,11376408643877106300,A,hain,sunk,4,3,0,1,0,1,0,0,0,0
12,short,temkinli,11376408643877106300,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
12,short,temkinli,2524472846094169099,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
12,short,temkinli,2524472846094169099,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
12,short,temkinli,1506362493814981150,A,crew,port,4,4,1,1,1,1,0,0,0,0
12,short,temkinli,1506362493814981150,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,temkinli,3902125168927967691,A,crew,port,5,5,1,1,1,3,0,0,0,0
12,short,temkinli,3902125168927967691,B,crew,port,5,5,1,1,1,3,0,0,0,0
12,short,temkinli,2631029941775426089,A,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,temkinli,2631029941775426089,B,crew,port,4,4,1,1,1,1,0,0,0,0
12,short,temkinli,6241160994130353157,A,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,temkinli,6241160994130353157,B,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,temkinli,14240158204426374255,A,crew,port,6,6,1,1,1,2,0,0,0,0
12,short,temkinli,14240158204426374255,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
12,short,temkinli,4488321871884221454,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,temkinli,4488321871884221454,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,temkinli,15941455133233893621,A,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,temkinli,15941455133233893621,B,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,temkinli,8835739206837257012,A,crew,port,4,4,1,1,1,2,0,0,0,0
12,short,temkinli,8835739206837257012,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
12,short,temkinli,5175305056360008401,A,hain,sunk,4,3,0,1,0,0,0,0,0,0
12,short,temkinli,5175305056360008401,B,crew,port,4,4,2,1,1,2,0,0,0,0
12,short,temkinli,7923602556118915324,A,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,temkinli,7923602556118915324,B,hain,scurvy,5,4,1,1,0,3,0,0,0,0
12,short,temkinli,8750904785246539016,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,temkinli,8750904785246539016,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,temkinli,17673525258417195134,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,temkinli,17673525258417195134,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,temkinli,12310964423216357226,A,crew,port,6,6,2,1,1,2,0,0,0,0
12,short,temkinli,12310964423216357226,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,temkinli,1468850296927309525,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,temkinli,1468850296927309525,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,dengeli,6440842449973855457,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
12,short,dengeli,6440842449973855457,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
12,short,dengeli,14008425128529739,A,crew,port,4,4,2,1,1,3,0,0,0,0
12,short,dengeli,14008425128529739,B,crew,port,4,4,2,1,1,3,0,0,0,0
12,short,dengeli,13040690235417340684,A,hain,sunk,2,1,0,1,0,0,0,0,0,0
12,short,dengeli,13040690235417340684,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
12,short,dengeli,18367865739854964784,A,crew,port,5,5,1,0,0,1,0,0,0,0
12,short,dengeli,18367865739854964784,B,crew,port,5,5,1,0,0,1,0,0,0,0
12,short,dengeli,6787431346682280634,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
12,short,dengeli,6787431346682280634,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
12,short,dengeli,18160716373674889928,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,dengeli,18160716373674889928,B,crew,port,4,4,2,1,1,2,0,0,0,0
12,short,dengeli,9935957545496027562,A,crew,port,4,4,2,1,1,3,0,0,0,0
12,short,dengeli,9935957545496027562,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,dengeli,5727983720379203583,A,crew,port,5,5,2,1,1,4,7,0,0,0
12,short,dengeli,5727983720379203583,B,crew,port,5,5,2,1,1,4,7,0,0,0
12,short,dengeli,8126544626617111046,A,crew,port,4,4,2,1,1,2,0,0,0,0
12,short,dengeli,8126544626617111046,B,crew,port,4,4,2,1,1,1,0,0,0,0
12,short,dengeli,11023427511182888011,A,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,dengeli,11023427511182888011,B,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,dengeli,1750152859274318864,A,crew,port,10,10,2,1,1,4,7,0,0,0
12,short,dengeli,1750152859274318864,B,crew,port,10,10,2,1,1,4,7,0,0,0
12,short,dengeli,5180240677616473590,A,crew,port,4,4,1,1,1,2,0,0,0,0
12,short,dengeli,5180240677616473590,B,crew,port,4,4,1,1,1,2,0,0,0,0
12,short,dengeli,16172406587189885759,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
12,short,dengeli,16172406587189885759,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
12,short,dengeli,9861961158285649837,A,hain,sunk,6,5,0,1,0,2,0,0,0,0
12,short,dengeli,9861961158285649837,B,hain,sunk,6,5,0,1,0,2,0,0,0,0
12,short,dengeli,2812845381664480081,A,crew,port,5,5,2,1,1,1,0,0,0,0
12,short,dengeli,2812845381664480081,B,crew,port,5,5,2,1,1,1,0,0,0,0
12,short,dengeli,2595969868416121367,A,crew,port,5,5,1,1,1,3,0,0,0,0
12,short,dengeli,2595969868416121367,B,crew,port,5,5,2,1,1,0,0,0,0,0
12,short,dengeli,16779009784600155491,A,crew,port,6,6,2,1,1,2,0,0,0,0
12,short,dengeli,16779009784600155491,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,dengeli,8631741790961303407,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,dengeli,8631741790961303407,B,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,dengeli,14735685205046818772,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,dengeli,14735685205046818772,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,dengeli,3140273725593498712,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
12,short,dengeli,3140273725593498712,B,hain,sunk,7,6,0,1,0,4,0,0,0,0
12,short,kaotik,3930954704877590744,A,hain,scurvy,5,4,2,1,0,2,0,0,0,0
12,short,kaotik,3930954704877590744,B,hain,scurvy,5,4,1,1,0,3,0,0,0,0
12,short,kaotik,9245291903893531408,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,kaotik,9245291903893531408,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,kaotik,4613522817234216286,A,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,kaotik,4613522817234216286,B,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,kaotik,15621928311871070294,A,crew,port,6,6,2,1,1,4,0,0,0,0
12,short,kaotik,15621928311871070294,B,crew,port,5,5,2,1,1,1,0,0,0,0
12,short,kaotik,2025411953299035158,A,crew,port,4,4,1,0,0,1,0,0,0,0
12,short,kaotik,2025411953299035158,B,crew,port,5,5,1,0,0,2,0,0,0,0
12,short,kaotik,16952503261092033166,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
12,short,kaotik,16952503261092033166,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
12,short,kaotik,1114067731308903181,A,crew,port,5,5,1,1,1,3,0,0,0,0
12,short,kaotik,1114067731308903181,B,crew,port,5,5,1,1,1,3,0,0,0,0
12,short,kaotik,7134743245074176212,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,kaotik,7134743245074176212,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,kaotik,10215776465487597537,A,crew,port,5,5,1,1,1,1,0,0,0,0
12,short,kaotik,10215776465487597537,B,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,kaotik,5784657337680951812,A,hain,sunk,2,1,0,1,0,0,0,0,0,0
12,short,kaotik,5784657337680951812,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
12,short,kaotik,2286334154141997034,A,crew,port,4,4,2,1,1,1,0,0,0,0
12,short,kaotik,2286334154141997034,B,crew,port,4,4,2,1,1,1,0,0,0,0
12,short,kaotik,4068291722436678090,A,crew,port,4,4,1,1,1,0,0,0,0,0
12,short,kaotik,4068291722436678090,B,crew,port,4,4,1,1,1,0,0,0,0,0
12,short,kaotik,859346785257325855,A,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,kaotik,859346785257325855,B,crew,port,5,5,2,1,1,3,0,0,0,0
12,short,kaotik,4395075115358581648,A,hain,scurvy,5,4,1,1,0,0,0,0,0,0
12,short,kaotik,4395075115358581648,B,hain,scurvy,5,4,1,1,0,0,0,0,0,0
12,short,kaotik,3475668094879602769,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,kaotik,3475668094879602769,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,kaotik,5937154662834168443,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,kaotik,5937154662834168443,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,short,kaotik,6389275508721605275,A,crew,port,4,4,1,1,1,1,0,0,0,0
12,short,kaotik,6389275508721605275,B,crew,port,4,4,1,1,1,0,0,0,0,0
12,short,kaotik,14768364975739281955,A,crew,port,3,3,1,1,1,1,0,0,0,0
12,short,kaotik,14768364975739281955,B,crew,port,3,3,1,1,1,1,0,0,0,0
12,short,kaotik,1840870920499207223,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
12,short,kaotik,1840870920499207223,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
12,short,kaotik,17045728284770471586,A,crew,port,5,5,1,1,1,2,0,0,0,0
12,short,kaotik,17045728284770471586,B,crew,port,5,5,1,1,1,1,0,0,0,0
12,normal,temkinli,6891782351848783849,A,crew,port,6,6,2,1,1,2,0,0,0,0
12,normal,temkinli,6891782351848783849,B,crew,port,6,6,2,1,1,2,0,0,0,0
12,normal,temkinli,4733112410025165875,A,hain,sunk,7,6,0,1,1,3,0,0,0,0
12,normal,temkinli,4733112410025165875,B,hain,sunk,7,6,0,1,1,2,0,0,0,0
12,normal,temkinli,9403464621133983276,A,crew,port,6,6,1,1,1,3,0,0,0,0
12,normal,temkinli,9403464621133983276,B,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,temkinli,6036641760115777660,A,hain,scurvy,7,6,1,1,0,5,0,0,0,0
12,normal,temkinli,6036641760115777660,B,hain,scurvy,7,6,1,1,0,5,0,0,0,0
12,normal,temkinli,1239531430170142918,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
12,normal,temkinli,1239531430170142918,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
12,normal,temkinli,12850981147830885564,A,hain,sunk,3,2,0,0,0,1,0,0,0,0
12,normal,temkinli,12850981147830885564,B,crew,port,6,6,1,0,0,4,0,0,0,0
12,normal,temkinli,9268609499181788815,A,crew,port,6,6,2,1,1,5,0,0,0,0
12,normal,temkinli,9268609499181788815,B,crew,port,6,6,1,1,1,3,0,0,0,0
12,normal,temkinli,16391200080097869459,A,crew,port,5,5,1,0,0,1,0,0,0,0
12,normal,temkinli,16391200080097869459,B,crew,port,5,5,2,0,0,2,0,0,0,0
12,normal,temkinli,6231161682974893935,A,crew,port,6,6,2,1,1,4,0,0,0,0
12,normal,temkinli,6231161682974893935,B,crew,port,7,7,2,1,1,4,0,0,0,0
12,normal,temkinli,14143806243360388395,A,crew,port,6,6,1,1,1,4,0,0,0,0
12,normal,temkinli,14143806243360388395,B,crew,port,6,6,1,1,1,4,0,0,0,0
12,normal,temkinli,1249693385255684447,A,crew,port,6,6,1,1,1,1,0,0,0,0
12,normal,temkinli,1249693385255684447,B,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,temkinli,1896914995562825316,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
12,normal,temkinli,1896914995562825316,B,hain,sunk,9,8,0,1,1,3,0,0,0,0
12,normal,temkinli,4565493272880760088,A,crew,port,6,6,1,1,1,4,0,0,0,0
12,normal,temkinli,4565493272880760088,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
12,normal,temkinli,3960499964501384752,A,hain,sunk,6,5,0,1,1,0,0,0,0,0
12,normal,temkinli,3960499964501384752,B,hain,sunk,6,5,0,1,1,0,0,0,0,0
12,normal,temkinli,15045286667874409289,A,crew,port,7,7,2,1,1,2,0,0,0,0
12,normal,temkinli,15045286667874409289,B,crew,port,6,6,2,1,1,2,0,0,0,0
12,normal,temkinli,7253613598483253731,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
12,normal,temkinli,7253613598483253731,B,hain,scurvy,6,5,1,1,0,1,0,0,0,0
12,normal,temkinli,7162176231196392103,A,hain,scurvy,6,5,1,1,0,2,0,0,0,0
12,normal,temkinli,7162176231196392103,B,hain,sunk,6,5,0,1,0,2,0,0,0,0
12,normal,temkinli,11091504543058271442,A,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,temkinli,11091504543058271442,B,crew,port,6,6,1,1,1,3,0,0,0,0
12,normal,temkinli,9361284790312686805,A,hain,scurvy,6,5,2,1,0,3,0,0,0,0
12,normal,temkinli,9361284790312686805,B,hain,scurvy,6,5,1,1,0,4,0,0,0,0
12,normal,temkinli,7110122280831347125,A,crew,port,9,9,1,1,1,5,0,0,0,0
12,normal,temkinli,7110122280831347125,B,crew,port,6,6,1,1,1,1,0,0,0,0
12,normal,dengeli,514603973097865473,A,hain,sunk,6,5,0,1,1,1,0,0,0,0
12,normal,dengeli,514603973097865473,B,hain,sunk,6,5,0,1,1,1,0,0,0,0
12,normal,dengeli,6428329614638024163,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
12,normal,dengeli,6428329614638024163,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
12,normal,dengeli,8621051787450227607,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
12,normal,dengeli,8621051787450227607,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
12,normal,dengeli,8444051503249347301,A,hain,sunk,3,2,0,1,1,0,0,0,0,0
12,normal,dengeli,8444051503249347301,B,hain,sunk,3,2,0,1,1,0,0,0,0,0
12,normal,dengeli,14828433043476195533,A,crew,port,6,6,2,1,1,1,0,0,0,0
12,normal,dengeli,14828433043476195533,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,dengeli,13229995159760285182,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
12,normal,dengeli,13229995159760285182,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
12,normal,dengeli,14288701065397427539,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
12,normal,dengeli,14288701065397427539,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
12,normal,dengeli,1404751437866293500,A,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,dengeli,1404751437866293500,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,dengeli,1695229308793001325,A,hain,sunk,5,4,0,1,0,2,0,0,0,0
12,normal,dengeli,1695229308793001325,B,hain,sunk,5,4,0,1,0,2,0,0,0,0
12,normal,dengeli,6178494345465090649,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,dengeli,6178494345465090649,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,dengeli,14527836035602001396,A,crew,port,6,6,1,1,1,4,0,0,0,1
12,normal,dengeli,14527836035602001396,B,crew,port,6,6,1,1,1,3,0,0,0,1
12,normal,dengeli,4264471753248887628,A,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,dengeli,4264471753248887628,B,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,dengeli,9006431232721890163,A,hain,sunk,5,4,0,1,1,2,0,0,0,1
12,normal,dengeli,9006431232721890163,B,crew,port,7,7,1,1,1,3,0,0,0,0
12,normal,dengeli,6028276496704454843,A,hain,sunk,4,3,0,1,0,0,0,0,0,0
12,normal,dengeli,6028276496704454843,B,hain,scurvy,6,5,1,1,0,2,0,0,0,0
12,normal,dengeli,538022854051337677,A,crew,port,6,6,2,1,1,2,0,0,0,0
12,normal,dengeli,538022854051337677,B,crew,port,6,6,2,1,1,2,0,0,0,0
12,normal,dengeli,7663442200430878965,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
12,normal,dengeli,7663442200430878965,B,hain,sunk,6,5,0,1,1,1,0,0,0,0
12,normal,dengeli,12659730722114028141,A,hain,sunk,3,2,0,1,1,1,0,0,0,0
12,normal,dengeli,12659730722114028141,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
12,normal,dengeli,7043170416430078123,A,crew,port,5,5,1,1,1,1,0,0,0,0
12,normal,dengeli,7043170416430078123,B,crew,port,6,6,1,1,1,4,0,0,0,0
12,normal,dengeli,400358742653742999,A,crew,port,5,5,1,1,1,0,0,0,0,0
12,normal,dengeli,400358742653742999,B,crew,port,7,7,2,1,1,4,0,0,0,0
12,normal,dengeli,17028844187519012269,A,crew,port,6,6,2,1,1,4,0,0,0,0
12,normal,dengeli,17028844187519012269,B,crew,port,6,6,2,1,1,4,0,0,0,0
12,normal,kaotik,4509209569868739606,A,crew,port,7,7,1,1,1,2,0,0,0,0
12,normal,kaotik,4509209569868739606,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
12,normal,kaotik,7696260012599847780,A,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,7696260012599847780,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,15998804083784414062,A,crew,port,6,6,2,1,1,5,0,0,0,0
12,normal,kaotik,15998804083784414062,B,crew,port,6,6,2,1,1,4,0,0,0,0
12,normal,kaotik,15433546815355243206,A,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,15433546815355243206,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,kaotik,612810430653459429,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,kaotik,612810430653459429,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,kaotik,10213711662985559841,A,crew,port,7,7,2,1,1,3,7,0,0,0
12,normal,kaotik,10213711662985559841,B,crew,port,7,7,2,1,1,3,7,0,0,0
12,normal,kaotik,9189337487806480840,A,crew,port,6,6,1,1,1,5,0,0,0,0
12,normal,kaotik,9189337487806480840,B,crew,port,6,6,1,1,1,5,0,0,0,0
12,normal,kaotik,6567306527591916751,A,crew,port,6,6,1,1,1,4,0,0,0,0
12,normal,kaotik,6567306527591916751,B,crew,port,6,6,1,1,1,4,0,0,0,0
12,normal,kaotik,17950212449954502835,A,crew,port,7,7,2,1,1,1,0,0,0,0
12,normal,kaotik,17950212449954502835,B,crew,port,8,8,2,1,1,5,0,0,0,0
12,normal,kaotik,7963259421530958489,A,crew,port,7,7,2,1,1,4,0,0,0,0
12,normal,kaotik,7963259421530958489,B,crew,port,7,7,2,1,1,4,0,0,0,0
12,normal,kaotik,6842723927006169899,A,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,kaotik,6842723927006169899,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,7170743453188590073,A,crew,port,6,6,1,1,1,3,0,0,0,0
12,normal,kaotik,7170743453188590073,B,crew,port,5,5,1,1,1,1,0,0,0,0
12,normal,kaotik,13221030707971834864,A,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,kaotik,13221030707971834864,B,crew,port,5,5,2,1,1,2,0,0,0,0
12,normal,kaotik,11582910180717063667,A,crew,port,6,6,2,1,1,4,0,0,0,0
12,normal,kaotik,11582910180717063667,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,15960113176820117686,A,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,kaotik,15960113176820117686,B,crew,port,5,5,1,1,1,2,0,0,0,0
12,normal,kaotik,17880073192341406986,A,crew,port,6,6,2,1,1,5,0,0,0,0
12,normal,kaotik,17880073192341406986,B,crew,port,6,6,2,1,1,4,0,0,0,0
12,normal,kaotik,17767358339107838361,A,crew,port,6,6,1,1,1,2,0,0,0,0
12,normal,kaotik,17767358339107838361,B,hain,sunk,5,4,0,1,1,0,0,0,0,0
12,normal,kaotik,5651511056572261977,A,hain,scurvy,6,5,2,1,0,1,0,0,0,0
12,normal,kaotik,5651511056572261977,B,hain,scurvy,6,5,2,1,0,1,0,0,0,0
12,normal,kaotik,13454947072457945616,A,crew,port,5,5,2,1,1,1,0,0,0,0
12,normal,kaotik,13454947072457945616,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,6850862746698805043,A,crew,port,6,6,2,1,1,3,0,0,0,0
12,normal,kaotik,6850862746698805043,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,long,temkinli,15906999148772455482,A,hain,scurvy,7,6,1,1,0,3,0,0,0,0
12,long,temkinli,15906999148772455482,B,crew,port,7,7,2,1,1,3,0,0,0,0
12,long,temkinli,2385798146704301925,A,hain,sunk,6,5,0,1,1,2,0,0,0,0
12,long,temkinli,2385798146704301925,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
12,long,temkinli,2703659947222454783,A,hain,scurvy,7,6,1,1,0,2,0,0,0,0
12,long,temkinli,2703659947222454783,B,hain,scurvy,7,6,1,1,0,2,0,0,0,0
12,long,temkinli,10100742761473913569,A,crew,port,7,7,1,1,1,4,0,0,0,0
12,long,temkinli,10100742761473913569,B,hain,sunk,7,6,0,1,1,4,0,0,0,0
12,long,temkinli,17322094912788549382,A,crew,port,6,6,2,1,1,3,0,0,0,0
12,long,temkinli,17322094912788549382,B,crew,port,6,6,2,1,1,3,0,0,0,0
12,long,temkinli,3360993628198609899,A,hain,sunk,6,5,0,1,1,2,0,0,0,0
12,long,temkinli,3360993628198609899,B,crew,port,7,7,2,1,1,2,0,0,0,0
12,long,temkinli,10992768544086148789,A,crew,port,7,7,1,1,1,4,0,0,0,0
12,long,temkinli,10992768544086148789,B,crew,port,7,7,2,1,1,3,0,0,0,0
12,long,temkinli,2275882919050033812,A,crew,port,7,7,2,1,1,5,0,0,0,0
12,long,temkinli,2275882919050033812,B,crew,port,8,8,2,1,1,7,0,0,0,0
12,long,temkinli,9348089856637784305,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
12,long,temkinli,9348089856637784305,B,hain,sunk,7,6,0,1,1,3,0,0,0,0
12,long,temkinli,14834348261628183778,A,crew,port,6,6,2,1,1,2,7,0,0,0
12,long,temkinli,14834348261628183778,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
12,long,temkinli,6226167228172654510,A,crew,port,6,6,2,1,1,1,0,0,0,0
12,long,temkinli,6226167228172654510,B,crew,port,5,5,2,1,1,3,0,0,0,0
12,long,temkinli,8171585741574174835,A,hain,sunk,7,6,0,1,0,4,0,0,0,0
12,long,temkinli,8171585741574174835,B,hain,sunk,5,4,0,1,0,0,0,0,0,0
12,long,temkinli,17077872694290609949,A,crew,port,7,7,1,1,1,1,0,0,0,0
12,long,temkinli,17077872694290609949,B,crew,port,7,7,1,1,1,2,0,0,0,0
12,long,temkinli,3670999550582989629,A,hain,scurvy,6,5,2,1,0,2,0,0,0,0
12,long,temkinli,3670999550582989629,B,hain,scurvy,7,6,2,1,0,2,0,0,0,0
12,long,temkinli,15788924555963788914,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
12,long,temkinli,15788924555963788914,B,hain,sunk,5,4,0,1,0,1,0,0,0,0
12,long,temkinli,882878871594315811,A,crew,port,7,7,1,1,1,1,0,0,0,0
12,long,temkinli,882878871594315811,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
12,long,temkinli,4595120537794942908,A,crew,port,7,7,2,1,1,3,0,0,0,0
12,long,temkinli,4595120537794942908,B,crew,port,6,6,1,1,1,1,0,0,0,0
12,long,temkinli,6852915939465720921,A,crew,port,7,7,2,1,1,2,0,0,0,0
12,long,temkinli,6852915939465720921,B,crew,port,7,7,2,1,1,2,0,0,0,0
12,long,temkinli,923969040427979596,A,crew,port,8,8,2,0,0,4,0,0,0,0
12,long,temkinli,923969040427979596,B,crew,port,8,8,1,0,0,2,0,0,0,0
12,long,temkinli,18395569258817030053,A,hain,sunk,6,5,0,1,1,1,0,0,0,1
12,long,temkinli,18395569258817030053,B,crew,port,7,7,1,1,1,4,0,0,0,0
12,long,dengeli,6951575695045710319,A,hain,sunk,7,6,0,1,1,1,0,0,0,0
12,long,dengeli,6951575695045710319,B,hain,sunk,7,6,0,1,1,1,0,0,0,0
12,long,dengeli,7213810859339956051,A,crew,port,7,7,2,1,1,5,0,0,0,0
12,long,dengeli,7213810859339956051,B,crew,port,7,7,2,1,1,5,0,0,0,0
12,long,dengeli,1991260867906853481,A,crew,port,7,7,2,1,1,5,0,0,0,0
12,long,dengeli,1991260867906853481,B,hain,sunk,7,6,0,1,1,2,0,0,0,0
12,long,dengeli,6970058178066602030,A,hain,sunk,6,5,0,1,1,2,0,0,0,0
12,long,dengeli,6970058178066602030,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
12,long,dengeli,16606068372341209623,A,hain,sunk,6,5,0,1,1,2,0,0,0,0
12,long,dengeli,16606068372341209623,B,hain,sunk,6,5,0,1,0,2,0,0,0,0
12,long,dengeli,2448554330214653498,A,hain,sunk,5,4,0,1,0,0,0,0,0,0
12,long,dengeli,2448554330214653498,B,hain,sunk,5,4,0,1,0,0,0,0,0,0
12,long,dengeli,244848986171324555,A,hain,sunk,7,6,0,1,1,1,0,0,0,0
12,long,dengeli,244848986171324555,B,hain,sunk,7,6,0,1,1,1,0,0,0,0
12,long,dengeli,3227114891893309171,A,crew,port,7,7,1,1,1,3,0,0,0,0
12,long,dengeli,3227114891893309171,B,crew,port,7,7,1,1,1,3,0,0,0,0
12,long,dengeli,11012064453896459572,A,crew,port,7,7,2,1,1,3,0,0,0,0
12,long,dengeli,11012064453896459572,B,crew,port,7,7,2,1,1,4,0,0,0,0
12,long,dengeli,1153714812665938835,A,crew,port,7,7,1,1,1,4,0,0,0,0
12,long,dengeli,1153714812665938835,B,crew,port,8,8,1,1,1,6,0,0,0,0
12,long,dengeli,10200569941673649102,A,crew,port,7,7,1,1,1,2,0,0,0,0
12,long,dengeli,10200569941673649102,B,crew,port,7,7,1,1,1,5,0,0,0,0
12,long,dengeli,14064829203932601962,A,hain,scurvy,6,5,1,1,0,2,0,0,0,0
12,long,dengeli,14064829203932601962,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
12,long,dengeli,11410547367252078930,A,crew,port,9,9,2,1,1,3,0,0,0,0
12,long,dengeli,11410547367252078930,B,crew,port,9,9,2,1,1,3,0,0,0,0
12,long,dengeli,10456516851024374290,A,crew,port,7,7,2,0,0,4,0,0,0,0
12,long,dengeli,10456516851024374290,B,crew,port,7,7,2,0,0,2,0,0,0,0
12,long,dengeli,8814965199430503119,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
12,long,dengeli,8814965199430503119,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
